"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"1860",64020,1,1,2,2,2,2,2,2,2,9,2.71,3,NA,NA
"1861",64021,2,2,1,2,1,2,2,2,2,10,4.42,3,NA,NA
"1862",64022,1,2,1,2,1,1,2,1,1,99,NA,3,NA,NA
"1863",64023,1,1,1,1,1,2,2,2,2,99,NA,9,2,1
"1864",64024,2,2,1,2,2,1,2,2,2,4,1.61,2,2,1
"1865",64025,1,2,2,2,2,2,2,2,2,10,5,3,NA,NA
"1866",64026,9,2,2,2,2,1,2,2,1,99,NA,9,9,NA
"1867",64027,1,2,2,2,2,2,2,2,2,3,0.42,1,2,1
"1868",64028,2,2,2,2,2,2,2,1,2,1,0.06,1,2,1
"1869",64029,1,2,2,2,2,2,2,2,2,3,0.55,1,2,1
"1870",64030,1,2,2,2,2,2,2,2,2,4,0.52,1,2,1
"1871",64031,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"1872",64032,1,1,2,2,2,2,2,2,2,10,5,3,NA,NA
"1873",64033,1,1,2,2,2,2,2,1,1,3,0.65,1,NA,NA
"1874",64034,1,2,2,2,2,2,2,2,2,77,NA,2,2,1
"1875",64035,1,2,2,2,2,2,2,2,2,4,0.81,1,2,2
"1876",64036,2,2,1,2,1,2,2,2,1,5,1.93,3,2,1
"1877",64037,1,2,2,2,2,2,2,2,2,10,5,3,NA,NA
"1878",64038,1,2,2,2,2,2,2,2,1,6,1.27,1,2,1
"1879",64039,1,2,2,2,2,2,1,2,2,77,NA,9,2,1
"1880",64040,2,2,2,2,2,2,2,2,2,1,0.08,1,2,1
"1881",64041,2,2,2,1,2,1,2,2,2,NA,NA,NA,NA,NA
"1882",64042,1,1,2,2,2,2,2,2,1,4,1.14,1,1,NA
"1883",64043,1,2,2,2,2,2,2,2,2,5,1.04,1,NA,NA
"1884",64044,1,2,2,2,2,2,2,1,2,9,2.6,3,NA,NA
"1885",64045,1,2,2,2,2,2,2,1,1,6,1.24,1,1,NA
"1886",64046,2,2,1,2,2,1,2,2,2,3,0.86,1,2,1
"1887",64047,1,2,2,2,2,2,2,1,2,7,1.72,2,NA,NA
"1888",64048,1,2,2,2,2,2,2,2,2,8,3.26,3,NA,NA
"1889",64049,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1
"1890",64050,2,2,2,2,2,2,2,2,2,3,0.85,1,2,1
"1891",64051,1,2,2,2,2,2,2,2,2,3,0.52,1,2,99
"1892",64052,1,1,2,2,2,2,2,2,2,7,3.31,3,NA,NA
"1893",64053,1,2,2,2,2,2,2,2,2,5,0.92,1,2,2
"1894",64054,1,2,2,2,2,2,1,2,1,3,0.42,1,2,1
"1895",64055,1,1,2,2,2,2,2,2,2,99,NA,1,2,1
"1896",64056,1,2,1,2,2,2,2,2,2,6,1.24,1,2,1
"1897",64057,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"1898",64058,1,2,2,2,2,2,1,2,2,2,0.38,1,2,1
"1899",64059,2,2,2,2,1,2,2,2,2,1,0.24,1,7,NA
"1900",64060,1,2,2,2,2,2,2,2,1,3,0.75,1,2,1
"1901",64061,2,2,2,2,2,2,2,2,1,2,0.49,1,2,1
"1902",64062,1,2,2,2,2,2,2,2,2,9,2.79,3,NA,NA
"1903",64063,2,2,1,2,2,2,2,2,2,2,0.77,1,2,1
"1904",64064,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"1905",64065,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"1906",64066,1,2,2,2,2,2,2,2,2,4,0.53,1,2,1
"1907",64067,1,2,2,2,2,2,2,2,2,3,0.4,1,2,1
"1908",64068,1,1,2,2,2,2,2,2,2,6,1.11,1,2,1
"1909",64069,2,2,1,2,2,2,2,1,1,6,1.63,2,2,1
"1910",64070,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
"1911",64071,1,2,2,2,2,2,2,2,1,4,0.81,1,2,1
"1912",64072,1,2,2,2,2,2,2,2,2,7,1.24,1,2,1
"1913",64073,1,2,2,2,2,2,2,2,1,8,1.82,2,NA,NA
"1914",64074,1,2,2,2,2,2,2,2,2,7,2.45,3,NA,NA
"1915",64075,1,2,2,2,2,1,2,2,1,3,0.75,1,2,1
"1916",64076,1,2,2,2,2,2,2,2,2,9,2.29,3,NA,NA
"1917",64077,2,1,2,2,2,2,2,2,2,99,NA,3,9,NA
"1918",64078,1,2,2,2,2,2,2,2,2,12,4.62,3,NA,NA
"1919",64079,1,2,2,2,2,2,2,2,1,99,NA,3,NA,NA
"1920",64080,1,2,2,2,2,2,2,1,2,5,1.1,1,2,3
"1921",64081,1,1,2,1,2,2,2,2,1,4,0.72,1,2,1
"1922",64082,1,1,2,2,2,2,2,2,2,8,3.29,3,NA,NA
"1923",64083,1,2,1,2,2,2,2,1,2,9,3.24,3,NA,NA
"1924",64084,1,2,1,2,1,2,2,2,2,99,NA,2,2,99
"1925",64085,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"1926",64086,1,2,2,2,2,2,2,1,2,7,2.78,3,NA,NA
"1927",64087,1,1,2,2,2,2,2,2,2,8,2.15,3,NA,NA
"1928",64088,2,1,2,2,2,2,2,2,1,1,0,1,2,1
"1929",64089,1,2,2,2,2,2,2,2,2,9,3.36,3,NA,NA
"1930",64090,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"1931",64091,1,1,2,2,2,2,2,2,2,7,1.89,3,2,1
"1932",64092,2,2,2,2,2,1,2,2,2,4,0.75,1,2,1
"1933",64093,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"1934",64094,1,2,2,2,2,2,2,2,2,6,1.5,2,2,1
"1935",64095,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"1936",64096,2,1,2,2,2,2,2,2,2,3,1.1,1,7,NA
"1937",64097,1,2,2,1,2,2,2,2,2,2,0.28,1,2,1
"1938",64098,1,1,2,2,2,2,2,1,2,4,0.78,1,2,1
"1939",64099,1,2,1,2,2,2,2,1,2,99,NA,3,NA,NA
"1940",64100,1,2,1,2,2,2,2,2,2,12,4.89,3,NA,NA
"1941",64101,1,2,2,2,2,2,2,2,2,3,0.35,1,2,1
"1942",64102,1,2,1,2,2,2,2,2,2,1,0.21,1,2,1
"1943",64103,1,2,2,2,2,2,2,2,2,8,1.74,2,NA,NA
"1944",64104,1,2,2,2,2,2,2,2,2,6,1.11,1,2,1
"1945",64105,1,2,2,2,2,2,2,2,2,9,2.68,3,NA,NA
"1946",64106,1,1,2,2,2,2,2,2,2,7,3.22,3,1,NA
"1947",64107,2,2,1,2,1,2,2,1,2,8,3.26,3,NA,NA
"1948",64108,1,2,2,2,2,2,2,2,1,5,1.04,1,2,1
"1949",64109,1,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
"1950",64110,1,2,2,2,2,2,2,2,2,5,1.59,2,2,1
"1951",64111,2,2,2,2,2,2,1,2,2,1,0.14,1,2,1
"1952",64112,1,1,2,2,2,2,2,2,2,99,NA,9,7,NA
"1953",64113,2,2,1,2,2,2,2,2,2,3,1,1,2,77
"1954",64114,1,2,2,2,2,2,2,2,2,6,0.89,1,2,5
"1955",64115,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"1956",64116,1,2,2,2,2,2,2,1,2,8,2.08,3,1,NA
"1957",64117,1,1,2,2,2,2,2,2,2,11,4.46,3,NA,NA
"1958",64118,1,2,2,2,2,2,2,2,2,6,1.43,2,2,2
"1959",64119,1,2,2,2,2,2,2,2,2,7,1.33,2,NA,NA
"1960",64120,9,9,2,2,2,2,2,2,2,99,NA,9,9,NA
"1961",64121,1,2,2,2,2,2,2,2,1,6,1.48,2,2,1
"1962",64122,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"1963",64123,1,2,2,2,2,2,2,2,2,1,0.11,1,2,1
"1964",64124,1,2,2,2,2,2,2,2,2,8,1.83,2,2,1
"1965",64125,1,2,2,2,2,2,2,2,2,11,3.11,3,NA,NA
"1966",64126,7,7,2,2,2,2,2,2,2,77,NA,7,2,1
"1967",64127,1,2,2,2,1,2,2,1,2,9,2.29,3,1,NA
"1968",64128,2,2,2,2,1,2,2,1,2,4,1.54,2,NA,NA
"1969",64129,1,2,2,2,2,2,1,2,2,3,0.28,1,2,1
"1970",64130,1,2,2,1,2,2,2,2,2,NA,NA,NA,NA,NA
"1971",64131,2,2,1,1,2,2,2,2,2,5,1.55,2,2,1
"1972",64132,1,2,2,2,2,2,2,2,2,12,4,3,NA,NA
"1973",64133,1,2,2,2,2,2,2,1,2,8,2.08,3,NA,NA
"1974",64134,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"1975",64135,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"1976",64136,1,2,2,2,2,2,2,2,2,7,1.24,1,NA,NA
"1977",64137,1,1,2,2,2,1,1,2,2,77,NA,1,2,1
"1978",64138,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"1979",64139,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
"1980",64140,2,2,1,1,2,2,2,2,2,5,1.07,1,2,1
"1981",64141,1,2,1,2,2,2,2,2,2,5,1.77,2,2,1
"1982",64142,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA
"1983",64143,1,2,2,2,2,2,1,2,2,5,0.56,1,2,1
"1984",64144,1,2,2,2,2,2,1,2,1,10,2.32,3,NA,NA
"1985",64145,1,2,2,2,2,2,1,2,2,2,0.47,1,2,1
"1986",64146,1,2,2,2,2,2,2,1,2,12,4.26,3,NA,NA
"1987",64147,1,2,2,2,2,2,2,2,2,3,0.53,1,2,1
"1988",64148,1,2,1,2,1,2,1,2,2,6,1.55,2,NA,NA
"1989",64149,1,2,2,2,2,2,2,2,2,6,1.57,2,2,1
"1990",64150,1,2,1,1,2,1,2,2,2,6,1.15,1,2,1
"1991",64151,1,2,2,2,2,2,2,2,2,7,2.27,3,NA,NA
"1992",64152,1,2,1,2,2,2,2,2,2,4,0.97,1,2,1
"1993",64153,1,2,2,2,2,2,2,2,2,6,1.28,1,2,1
"1994",64154,1,2,2,2,2,2,2,2,2,9,3.24,3,NA,NA
"1995",64155,1,1,2,2,2,2,2,2,2,2,0.31,1,2,1
"1996",64156,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"1997",64157,2,2,1,2,2,2,2,2,2,5,2.15,3,NA,NA
"1998",64158,1,2,2,2,2,2,2,2,2,1,0,1,NA,NA
"1999",64159,1,2,2,2,2,2,2,2,2,4,0.49,1,2,1
"2000",64160,1,2,2,2,2,2,2,1,2,7,1.56,2,2,3
"2001",64161,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"2002",64162,2,2,1,1,2,2,2,2,2,99,NA,9,2,1
"2003",64163,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"2004",64164,1,2,2,2,2,2,2,1,2,9,3.14,3,NA,NA
"2005",64165,1,2,2,2,2,2,2,2,2,3,0.35,1,2,1
"2006",64166,1,1,2,2,2,2,2,2,2,12,5,3,2,1
"2007",64167,2,2,2,2,2,2,2,2,1,1,0.33,1,2,1
"2008",64168,1,2,2,2,2,2,2,1,2,10,4.89,3,NA,NA
"2009",64169,2,2,1,2,2,2,1,2,2,6,0.89,1,2,1
"2010",64170,1,2,2,2,2,2,2,2,1,7,1.67,2,2,1
"2011",64171,1,2,2,2,2,2,2,2,1,5,1.07,1,2,1
"2012",64172,2,2,1,2,2,2,2,2,2,3,0.95,1,2,1
"2013",64173,1,1,2,2,2,2,2,2,1,9,2.6,3,1,NA
"2014",64174,1,2,2,2,2,2,2,2,2,11,2.95,3,NA,NA
"2015",64175,2,2,1,2,2,2,2,2,2,2,0.85,1,2,77
"2016",64176,1,2,2,2,2,2,2,1,2,9,3.97,3,NA,NA
"2017",64177,2,2,2,2,2,1,1,2,2,2,0.21,1,2,1
"2018",64178,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"2019",64179,1,1,2,2,2,2,2,2,2,5,1.63,2,2,4
"2020",64180,1,2,2,2,2,2,2,2,2,8,2.08,3,NA,NA
"2021",64181,1,2,2,2,2,2,2,2,2,8,4.41,3,NA,NA
"2022",64182,1,2,1,2,2,2,2,1,2,6,2.04,3,NA,NA
"2023",64183,1,2,2,2,2,2,2,2,1,7,1.55,2,2,1
"2024",64184,1,1,1,2,2,2,2,2,2,3,0.79,1,2,1
"2025",64185,1,2,2,2,2,2,2,2,2,8,1.78,2,2,1
"2026",64186,1,2,2,2,2,2,2,2,2,8,3.25,3,NA,NA
"2027",64187,1,2,2,2,2,2,2,2,2,8,1.78,2,NA,NA
"2028",64188,2,2,1,1,2,2,2,2,1,7,2.88,3,1,NA
"2029",64189,1,2,2,2,2,2,2,2,2,10,3.22,3,NA,NA
"2030",64190,1,2,2,1,2,2,2,2,1,3,0.64,1,2,1
"2031",64191,2,2,2,2,1,2,2,2,2,3,0.63,1,2,1
"2032",64192,1,2,2,2,2,2,2,2,2,12,4.8,3,NA,NA
"2033",64193,1,2,2,2,2,2,2,2,2,7,1.2,1,2,1
"2034",64194,2,2,1,2,1,2,2,1,2,12,5,3,NA,NA
"2035",64195,1,2,2,2,2,2,2,2,2,99,NA,3,7,NA
"2036",64196,1,2,2,2,2,2,2,1,2,11,3.9,3,NA,NA
"2037",64197,1,2,1,2,1,2,2,2,2,11,2.91,3,NA,NA
"2038",64198,2,2,1,2,2,2,2,2,2,3,0.88,1,2,1
"2039",64199,2,2,2,2,2,2,1,2,2,3,0.82,1,2,1
"2040",64200,1,2,2,2,2,2,2,2,1,7,1.24,1,2,5
"2041",64201,1,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA
"2042",64202,1,2,2,2,2,2,1,2,2,3,0.39,1,2,1
"2043",64203,1,2,2,2,2,2,2,2,1,3,0.63,1,2,1
"2044",64204,2,2,2,2,2,2,2,2,2,99,NA,3,2,99
"2045",64205,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"2046",64206,1,2,1,2,1,2,2,2,2,3,1.27,1,2,1
"2047",64207,1,2,2,2,2,2,2,2,2,11,4.71,3,NA,NA
"2048",64208,1,2,2,2,2,2,2,2,2,8,1.12,1,2,99
"2049",64209,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
"2050",64210,1,2,1,2,2,2,2,2,1,5,0.89,1,2,2
"2051",64211,1,2,2,2,2,2,2,2,2,6,0.7,1,1,NA
"2052",64212,1,2,2,2,2,2,2,2,2,9,2.39,3,NA,NA
"2053",64213,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"2054",64214,1,2,2,2,2,2,2,2,2,5,1.3,1,2,1
"2055",64215,2,2,1,2,2,2,2,2,2,2,0.77,1,2,99
"2056",64216,1,2,2,2,2,2,2,2,2,7,2.2,3,NA,NA
"2057",64217,2,2,2,2,2,2,2,2,2,4,0.43,1,2,1
"2058",64218,1,2,2,2,2,2,2,1,1,12,5,3,NA,NA
"2059",64219,1,2,2,2,2,1,2,1,2,8,2.42,3,NA,NA
"2060",64220,1,1,2,2,2,2,2,2,2,5,2.2,3,NA,NA
"2061",64221,2,2,2,2,2,2,2,2,2,4,0.43,1,2,1
"2062",64222,1,1,2,2,2,2,2,1,1,8,2.91,3,NA,NA
"2063",64223,1,2,2,2,2,2,2,1,2,8,2.15,3,NA,NA
"2064",64224,2,2,2,2,2,2,2,2,1,3,0.99,1,2,1
"2065",64225,1,2,2,2,2,2,2,1,2,12,4.27,3,NA,NA
"2066",64226,2,2,2,2,2,2,2,2,2,3,1.33,2,2,1
"2067",64227,1,2,2,2,2,2,2,2,2,2,0.64,1,2,1
"2068",64228,1,1,2,2,2,2,2,1,2,11,5,3,NA,NA
"2069",64229,1,1,2,2,2,2,2,2,2,5,1.13,1,2,1
"2070",64230,2,2,1,2,1,1,2,2,2,7,1.56,2,2,2
"2071",64231,1,2,1,2,1,1,2,2,2,99,NA,3,NA,NA
"2072",64232,1,2,2,2,2,2,2,2,2,8,2.83,3,NA,NA
"2073",64233,1,2,2,2,2,2,2,2,2,4,0.78,1,2,1
"2074",64234,1,2,2,2,2,2,2,1,2,12,4.59,3,NA,NA
"2075",64235,1,2,1,2,2,1,2,2,2,8,3.26,3,2,1
"2076",64236,1,2,2,2,2,2,2,2,2,7,1.33,2,2,1
"2077",64237,1,1,2,2,2,2,2,2,2,99,NA,9,2,1
"2078",64238,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"2079",64239,1,2,2,2,2,2,1,2,2,3,0.28,1,2,1
"2080",64240,1,1,1,2,2,2,2,2,1,10,3.02,3,NA,NA
"2081",64241,1,1,2,2,2,2,2,2,1,6,1.28,1,2,3
"2082",64242,1,2,2,2,2,2,2,2,2,12,4.44,3,NA,NA
"2083",64243,1,1,2,2,2,2,2,1,2,11,4.3,3,NA,NA
"2084",64244,1,1,2,2,2,2,2,2,2,2,0.41,1,2,1
"2085",64245,1,1,2,2,2,2,2,2,2,7,2.2,3,NA,NA
"2086",64246,1,2,2,2,2,2,2,2,2,5,1.59,2,NA,NA
"2087",64247,1,2,2,2,2,2,2,2,2,5,0.94,1,2,1
"2088",64248,1,1,2,2,2,2,2,1,2,10,5,3,NA,NA
"2089",64249,1,2,2,2,2,2,2,1,2,11,4.16,3,NA,NA
"2090",64250,1,2,2,2,2,2,2,2,2,12,5,3,2,1
"2091",64251,1,2,2,2,2,2,2,1,2,10,3.12,3,NA,NA
"2092",64252,1,2,2,2,2,2,2,2,2,4,0.81,1,2,2
"2093",64253,1,2,2,2,2,2,2,1,2,12,4.83,3,NA,NA
"2094",64254,1,1,2,2,2,2,2,2,2,3,0.71,1,2,1
"2095",64255,2,2,2,2,2,2,2,2,1,10,5,3,NA,NA
"2096",64256,2,2,1,1,1,1,2,1,2,7,2.45,3,NA,NA
"2097",64257,1,2,2,2,2,2,2,2,2,2,0.55,1,2,1
"2098",64258,1,1,2,2,2,2,2,1,2,8,2.08,3,NA,NA
"2099",64259,1,2,2,2,2,2,2,1,2,6,1.34,2,2,4
"2100",64260,1,2,2,2,2,2,2,2,2,7,1.2,1,2,1
"2101",64261,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"2102",64262,1,2,2,2,2,2,1,2,2,2,0.45,1,2,1
"2103",64263,1,2,2,1,2,2,2,2,2,5,1.63,2,2,2
"2104",64264,1,2,2,2,2,1,2,2,2,2,0.32,1,2,3
"2105",64265,1,2,1,2,2,2,2,2,1,6,1.3,1,2,1
"2106",64266,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"2107",64267,1,2,2,2,2,2,2,2,2,4,0.58,1,2,1
"2108",64268,1,2,1,2,2,2,1,2,2,2,0.32,1,2,1
"2109",64269,1,2,2,2,1,2,2,2,2,7,1.82,2,2,1
"2110",64270,1,2,1,1,2,2,1,2,2,4,0.82,1,2,1
"2111",64271,1,2,2,2,2,2,1,2,1,8,2.59,3,2,2
"2112",64272,1,2,2,2,2,2,1,2,2,6,1.4,2,2,1
"2113",64273,1,1,1,2,2,1,1,2,1,5,0.92,1,2,1
"2114",64274,1,2,2,2,2,2,2,2,2,3,0.35,1,2,1
"2115",64275,1,2,2,2,2,2,2,2,2,4,1.65,2,NA,NA
"2116",64276,1,1,2,2,2,2,2,2,2,99,NA,9,2,1
"2117",64277,1,2,2,2,2,2,2,2,2,7,2.33,3,2,1
"2118",64278,1,2,2,2,2,2,2,2,2,5,1.3,1,2,1
"2119",64279,1,2,2,2,2,2,2,2,2,10,2.95,3,NA,NA
"2120",64280,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"2121",64281,1,2,2,2,2,2,2,2,2,9,2.22,3,NA,NA
"2122",64282,2,2,2,1,2,1,2,2,2,3,0.33,1,2,1
"2123",64283,1,1,2,2,2,2,2,2,2,5,0.71,1,2,1
"2124",64284,1,2,1,2,2,2,2,1,2,1,0.09,1,2,1
"2125",64285,2,1,1,2,2,2,2,2,2,5,1.47,2,2,1
"2126",64286,1,1,2,2,2,2,2,1,2,99,NA,3,NA,NA
"2127",64287,1,1,2,2,2,2,2,1,2,7,1.03,1,2,1
"2128",64288,1,1,2,2,1,2,2,1,2,10,4.76,3,NA,NA
"2129",64289,1,2,2,1,2,2,2,2,1,6,1.35,2,2,1
"2130",64290,1,2,2,2,2,2,2,2,2,8,1.42,2,NA,NA
"2131",64291,2,2,2,2,2,2,2,2,2,3,1.32,2,2,1
"2132",64292,1,2,1,2,2,2,2,2,2,3,0.82,1,2,1
"2133",64293,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
"2134",64294,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"2135",64295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136",64296,1,2,2,2,2,2,2,2,2,8,2.08,3,NA,NA
"2137",64297,1,2,2,2,2,2,2,2,2,6,2.04,3,NA,NA
"2138",64298,1,2,1,1,2,2,2,1,2,10,4.76,3,NA,NA
"2139",64299,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"2140",64300,2,2,2,2,2,2,2,2,2,1,0.05,1,2,1
"2141",64301,2,2,1,2,1,2,2,1,2,77,NA,3,1,NA
"2142",64302,2,1,1,2,2,2,2,1,2,12,4.95,3,NA,NA
"2143",64303,2,2,1,2,1,2,2,1,2,4,1.72,2,1,NA
"2144",64304,1,2,2,2,2,2,1,2,2,5,0.89,1,2,77
"2145",64305,1,2,2,2,2,2,2,2,2,6,1.57,2,NA,NA
"2146",64306,1,2,2,2,2,2,2,2,1,7,1.67,2,2,1
"2147",64307,1,2,2,2,2,2,2,2,2,8,2.08,3,2,1
"2148",64308,1,2,2,2,2,2,2,2,2,4,0.84,1,2,1
"2149",64309,2,2,1,2,1,2,2,1,2,3,0.65,1,1,NA
"2150",64310,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"2151",64311,2,2,1,1,2,2,2,1,2,8,4.96,3,NA,NA
"2152",64312,1,1,1,2,2,2,2,1,1,6,1.68,2,NA,NA
"2153",64313,1,1,2,2,2,2,2,2,2,9,5,3,NA,NA
"2154",64314,1,2,2,2,2,2,2,2,2,6,1.5,2,2,1
"2155",64315,1,2,1,1,1,2,2,2,2,5,1.26,1,2,1
"2156",64316,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
"2157",64317,1,2,2,2,2,2,2,2,1,1,0,1,2,4
"2158",64318,1,1,2,2,2,2,2,2,2,7,1.61,2,1,NA
"2159",64319,1,2,2,2,2,2,2,1,2,12,4.84,3,NA,NA
"2160",64320,1,2,1,2,1,2,2,2,2,3,0.48,1,2,1
"2161",64321,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"2162",64322,1,2,2,2,2,2,2,1,2,7,1.72,2,NA,NA
"2163",64323,2,2,2,2,2,2,2,2,2,1,0,1,2,1
"2164",64324,1,2,2,2,2,2,2,2,2,6,1.62,2,2,1
"2165",64325,1,2,2,2,2,1,2,1,2,10,3.56,3,NA,NA
"2166",64326,1,1,2,2,2,2,2,2,2,99,NA,3,NA,NA
"2167",64327,1,2,2,2,2,2,2,2,1,4,1.11,1,2,1
"2168",64328,2,2,1,2,2,2,2,2,2,2,0.56,1,2,1
"2169",64329,2,2,1,2,1,2,2,2,2,9,4.27,3,NA,NA
"2170",64330,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"2171",64331,1,2,1,2,2,2,2,2,2,8,1.6,2,2,1
"2172",64332,2,2,2,1,2,2,2,2,2,2,0.43,1,2,1
"2173",64333,2,1,2,2,2,2,2,2,2,5,2.2,3,1,NA
"2174",64334,1,1,2,2,2,2,2,2,2,8,2.42,3,NA,NA
"2175",64335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176",64336,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1
"2177",64337,1,2,2,2,2,2,2,2,2,5,1.43,2,2,77
"2178",64338,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"2179",64339,1,2,2,2,2,2,2,2,2,4,0.46,1,2,3
"2180",64340,2,2,1,1,2,2,2,1,2,NA,NA,NA,NA,NA
"2181",64341,1,2,2,2,2,2,2,2,1,4,0.94,1,NA,NA
"2182",64342,1,2,2,2,2,2,2,2,2,11,3.29,3,NA,NA
"2183",64343,1,2,1,2,1,2,2,1,2,11,3.1,3,NA,NA
"2184",64344,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"2185",64345,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"2186",64346,1,2,2,2,2,2,2,2,2,11,4.53,3,NA,NA
"2187",64347,2,2,2,2,2,2,2,1,2,1,0,1,2,1
"2188",64348,1,1,2,2,2,2,2,2,2,5,0.89,1,2,1
"2189",64349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190",64350,1,2,2,2,2,2,2,2,2,8,1.78,2,7,NA
"2191",64351,1,2,2,2,2,2,2,2,2,3,0.64,1,2,1
"2192",64352,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
"2193",64353,1,2,2,2,2,2,2,2,2,9,2.63,3,1,NA
"2194",64354,1,2,1,1,1,1,2,2,2,5,0.62,1,2,1
"2195",64355,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
"2196",64356,1,2,2,2,2,2,2,2,2,4,0.56,1,2,1
"2197",64357,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"2198",64358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199",64359,1,2,2,2,2,2,2,2,2,2,0.66,1,2,1
"2200",64360,1,2,1,2,2,2,2,2,2,99,NA,9,2,1
"2201",64361,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"2202",64362,2,2,1,1,2,2,2,2,2,6,2.06,3,NA,NA
"2203",64363,1,2,1,2,1,2,2,2,1,99,NA,3,NA,NA
"2204",64364,2,2,1,2,1,2,2,1,2,77,NA,7,1,NA
"2205",64365,1,2,2,2,2,2,2,2,1,3,0.25,1,2,1
"2206",64366,2,2,1,2,2,2,2,2,2,2,0.33,1,2,1
"2207",64367,1,2,2,2,2,2,2,2,1,10,3.12,3,NA,NA
"2208",64368,2,2,1,1,2,1,2,2,2,2,0.76,1,2,1
"2209",64369,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1
"2210",64370,1,2,2,2,2,2,2,1,1,3,1.29,1,2,2
"2211",64371,1,2,2,2,2,2,2,2,2,5,1.93,3,NA,NA
"2212",64372,1,2,2,2,2,2,2,2,2,6,0.93,1,2,1
"2213",64373,1,1,2,2,2,2,2,1,2,7,1.4,2,2,1
"2214",64374,1,1,2,2,2,2,2,1,2,11,3.49,3,NA,NA
"2215",64375,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
"2216",64376,2,2,1,1,2,1,2,2,2,3,0.65,1,2,1
"2217",64377,2,2,1,2,2,2,2,2,2,4,0.69,1,2,1
"2218",64378,1,2,2,2,2,2,2,2,2,7,3.97,3,NA,NA
"2219",64379,1,2,2,2,2,2,2,2,1,2,0.66,1,2,1
"2220",64380,1,2,2,2,2,2,2,2,2,2,0.54,1,2,1
"2221",64381,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"2222",64382,2,2,2,2,2,2,1,2,2,4,1.54,2,2,1
"2223",64383,1,2,2,2,2,2,2,2,2,99,NA,3,2,1
"2224",64384,1,2,2,2,2,2,2,2,2,5,1.12,1,2,1
"2225",64385,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA
"2226",64386,1,2,2,2,2,2,2,2,2,5,1.26,1,NA,NA
"2227",64387,1,2,2,2,2,2,2,1,2,8,2.7,3,NA,NA
"2228",64388,1,2,2,2,2,2,2,2,2,5,2.2,3,NA,NA
