"","SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
"3250",76806,1,1,1,2,2,2,2,1,2,5,0.92,1,1,NA
"3251",76807,1,2,1,2,2,2,2,2,2,5,1.02,1,NA,NA
"3252",76808,1,2,2,2,2,2,2,2,2,4,0.36,1,2,2
"3253",76809,2,2,1,2,2,2,2,1,2,8,3.09,3,NA,NA
"3254",76810,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"3255",76811,1,2,2,2,2,2,2,2,2,7,1.52,2,1,NA
"3256",76812,1,2,2,2,2,2,2,1,1,99,NA,3,NA,NA
"3257",76813,2,2,2,2,2,2,2,2,1,3,0.6,1,1,NA
"3258",76814,1,2,2,2,2,2,2,2,2,12,3.87,3,NA,NA
"3259",76815,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"3260",76816,1,2,1,2,1,2,2,2,2,2,0.29,1,2,3
"3261",76817,1,2,2,2,2,2,2,2,2,7,2.29,3,NA,NA
"3262",76818,2,2,1,2,2,2,2,1,2,8,3.09,3,NA,NA
"3263",76819,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3264",76820,1,2,2,2,2,1,2,2,2,2,0.74,1,2,1
"3265",76821,1,2,2,2,2,2,2,2,2,9,3.07,3,NA,NA
"3266",76822,1,2,2,2,2,2,2,2,2,7,1.31,2,2,1
"3267",76823,1,2,2,2,2,2,2,2,1,3,0.93,1,2,1
"3268",76824,1,2,2,2,2,2,2,2,1,3,1.03,1,2,1
"3269",76825,1,2,2,2,2,2,1,2,2,6,0.95,1,2,1
"3270",76826,1,2,2,2,2,2,2,1,2,12,4.3,3,NA,NA
"3271",76827,1,2,2,2,2,2,2,2,2,3,0.39,1,2,1
"3272",76828,1,2,2,2,2,2,2,2,2,5,1.09,1,2,1
"3273",76829,1,2,1,2,2,1,2,2,2,6,0.69,1,2,1
"3274",76830,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3275",76831,1,2,1,2,1,1,2,2,2,7,1.93,3,2,1
"3276",76832,1,2,2,2,2,2,2,2,2,11,3.57,3,NA,NA
"3277",76833,1,2,2,2,2,2,2,2,2,8,1.71,2,NA,NA
"3278",76834,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
"3279",76835,2,2,2,1,2,2,2,2,2,3,1.21,1,2,1
"3280",76836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3281",76837,1,2,2,2,2,2,2,2,2,12,4.35,3,NA,NA
"3282",76838,1,2,2,1,2,2,1,2,1,5,0.75,1,NA,NA
"3283",76839,1,2,2,2,2,2,2,2,2,3,0.61,1,2,1
"3284",76840,1,2,2,2,2,2,2,2,2,3,1.13,1,2,3
"3285",76841,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3286",76842,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"3287",76843,2,2,2,1,2,1,2,2,2,3,0.44,1,2,1
"3288",76844,1,1,2,2,2,2,2,2,1,4,0.69,1,2,1
"3289",76845,1,1,1,2,2,2,2,2,2,12,3.8,3,NA,NA
"3290",76846,1,2,2,2,2,2,2,2,2,4,0.82,1,2,77
"3291",76847,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3292",76848,1,2,2,2,2,2,2,2,1,5,1.53,2,1,NA
"3293",76849,2,2,1,2,1,2,2,2,2,5,1.4,2,1,NA
"3294",76850,1,1,2,2,2,2,2,1,2,12,3.42,3,NA,NA
"3295",76851,2,2,2,2,2,2,2,2,2,4,0.99,1,2,1
"3296",76852,1,2,2,2,2,2,2,1,2,7,1.84,2,NA,NA
"3297",76853,1,2,1,2,2,2,2,1,2,11,5,3,NA,NA
"3298",76854,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"3299",76855,1,2,2,2,2,2,2,2,1,5,0.86,1,2,1
"3300",76856,1,1,2,1,2,2,2,2,1,7,1.82,2,2,1
"3301",76857,1,1,2,2,2,2,2,1,2,6,1.41,2,NA,NA
"3302",76858,1,2,1,2,2,1,2,2,2,6,0.74,1,2,1
"3303",76859,1,2,2,1,2,2,2,2,2,11,2.66,3,NA,NA
"3304",76860,2,2,2,1,2,2,2,1,2,7,3.08,3,NA,NA
"3305",76861,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1
"3306",76862,1,2,2,2,2,2,2,1,2,10,3.64,3,NA,NA
"3307",76863,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3308",76864,2,2,1,2,2,2,2,1,2,3,1.25,1,NA,NA
"3309",76865,1,1,2,2,2,2,2,2,2,99,NA,3,2,1
"3310",76866,1,2,2,2,2,2,2,1,1,9,2.55,3,NA,NA
"3311",76867,1,2,2,2,2,2,2,1,2,9,5,3,NA,NA
"3312",76868,1,1,2,2,2,2,2,1,2,2,0.51,1,NA,NA
"3313",76869,1,1,2,2,2,2,2,2,2,99,NA,1,9,NA
"3314",76870,2,2,1,2,1,2,2,1,2,4,0.81,1,1,NA
"3315",76871,2,2,1,2,1,2,2,2,2,9,3.81,3,NA,NA
"3316",76872,1,2,1,2,2,2,1,2,2,3,0.68,1,NA,NA
"3317",76873,2,2,2,2,2,2,2,2,2,3,0.6,1,2,1
"3318",76874,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"3319",76875,1,2,2,2,2,2,2,2,2,6,1.12,1,2,4
"3320",76876,1,2,2,2,2,2,2,2,2,11,4.08,3,NA,NA
"3321",76877,1,2,1,2,1,2,2,2,2,99,NA,9,9,NA
"3322",76878,1,2,2,2,2,2,2,2,2,7,3.7,3,NA,NA
"3323",76879,1,2,2,2,2,2,2,2,2,4,0.61,1,2,1
"3324",76880,2,2,2,2,1,2,2,1,2,8,3.09,3,NA,NA
"3325",76881,1,2,2,2,2,2,1,2,1,3,0.47,1,2,1
"3326",76882,1,2,2,2,2,2,2,2,2,2,0.81,1,NA,NA
"3327",76883,1,2,2,2,2,2,2,2,1,7,1.63,2,NA,NA
"3328",76884,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3329",76885,1,2,2,2,2,2,2,1,2,11,4.3,3,NA,NA
"3330",76886,1,2,2,2,2,2,2,2,2,3,0.61,1,NA,NA
"3331",76887,1,2,2,2,2,2,2,2,2,8,1.96,3,NA,NA
"3332",76888,2,2,1,2,2,2,2,2,2,9,3.87,3,NA,NA
"3333",76889,1,2,2,2,2,2,2,1,2,6,2.88,3,NA,NA
"3334",76890,1,2,2,2,2,2,2,2,2,5,0.91,1,2,1
"3335",76891,1,1,2,2,2,2,2,2,2,99,NA,2,NA,NA
"3336",76892,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"3337",76893,1,2,2,2,2,2,2,2,2,6,2.61,3,NA,NA
"3338",76894,1,2,2,2,2,2,2,2,2,6,2.14,3,NA,NA
"3339",76895,1,2,2,2,2,2,2,2,2,6,1.06,1,2,1
"3340",76896,1,2,2,2,2,2,2,2,1,7,1.76,2,2,1
"3341",76897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3342",76898,1,2,2,2,2,2,2,2,2,8,2.73,3,NA,NA
"3343",76899,1,2,2,2,2,2,2,2,2,8,2.26,3,NA,NA
"3344",76900,1,2,2,2,2,2,2,2,1,5,0.87,1,2,3
"3345",76901,1,2,2,2,2,2,2,2,2,9,1.88,3,2,1
"3346",76902,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3347",76903,2,2,2,1,2,1,2,2,2,4,0.75,1,2,1
"3348",76904,1,2,2,2,2,2,2,1,2,9,2.15,3,NA,NA
"3349",76905,1,2,2,2,2,2,2,2,1,2,0.25,1,2,1
"3350",76906,1,2,2,1,2,2,2,2,2,7,1.16,1,2,1
"3351",76907,1,2,1,2,2,2,2,1,1,3,0.61,1,NA,NA
"3352",76908,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"3353",76909,1,1,2,2,2,2,2,2,2,12,4.79,3,NA,NA
"3354",76910,1,2,2,2,2,2,2,2,2,6,1.68,2,NA,NA
"3355",76911,1,2,2,2,1,2,2,2,2,4,1.16,1,2,1
"3356",76912,1,2,1,2,1,2,2,2,2,3,0.93,1,2,1
"3357",76913,1,2,2,2,2,2,2,2,2,6,1.06,1,2,1
"3358",76914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3359",76915,1,2,1,2,1,2,2,2,2,12,5,3,NA,NA
"3360",76916,1,2,2,2,2,2,2,2,2,4,0.47,1,2,1
"3361",76917,2,2,1,2,1,2,2,1,2,5,1.47,2,2,1
"3362",76918,1,2,2,2,2,2,2,1,1,11,3.14,3,NA,NA
"3363",76919,1,1,2,2,2,2,2,2,2,9,3.07,3,NA,NA
"3364",76920,1,2,2,2,2,2,2,2,2,3,0.68,1,2,2
"3365",76921,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"3366",76922,1,2,2,2,2,2,2,2,2,11,4.12,3,NA,NA
"3367",76923,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3368",76924,7,2,7,7,2,2,7,2,2,2,0.19,1,2,1
"3369",76925,2,2,1,1,2,2,2,2,2,2,0.54,1,2,1
"3370",76926,1,2,2,2,2,2,1,2,1,1,0.18,1,2,1
"3371",76927,1,2,2,2,2,2,2,2,1,3,0.52,1,2,1
"3372",76928,1,2,2,2,2,2,2,2,2,9,5,3,NA,NA
"3373",76929,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3374",76930,1,2,2,2,2,2,2,2,2,3,0.61,1,2,1
"3375",76931,2,2,1,2,2,2,2,2,2,4,1.07,1,1,NA
"3376",76932,2,2,2,1,1,1,2,2,2,5,1.55,2,NA,NA
"3377",76933,1,2,2,2,2,2,2,1,2,1,0,1,2,1
"3378",76934,1,2,2,2,2,2,2,1,2,8,1.74,2,NA,NA
"3379",76935,2,1,2,2,2,2,2,2,2,7,3.13,3,NA,NA
"3380",76936,1,2,2,1,2,1,1,2,2,1,0,1,2,1
"3381",76937,1,2,2,2,2,2,2,2,2,8,3.09,3,NA,NA
"3382",76938,1,2,2,2,2,2,2,2,2,4,0.61,1,2,1
"3383",76939,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3384",76940,1,2,2,2,2,2,2,2,2,6,2.51,3,NA,NA
"3385",76941,2,2,1,2,1,2,2,1,2,6,2.01,3,2,1
"3386",76942,1,2,2,2,2,2,2,2,2,4,0.69,1,2,1
"3387",76943,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3388",76944,1,2,1,2,2,2,2,2,2,3,0.66,1,2,1
"3389",76945,1,2,2,1,2,1,1,2,2,4,0.79,1,1,NA
"3390",76946,1,2,2,2,2,2,2,2,1,7,2.15,3,NA,NA
"3391",76947,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"3392",76948,2,2,2,2,2,2,1,2,2,2,0.31,1,2,1
"3393",76949,1,2,2,2,2,2,2,2,2,7,1.52,2,2,1
"3394",76950,1,2,2,2,2,2,2,2,2,12,3.92,3,NA,NA
"3395",76951,2,2,1,2,1,2,2,2,2,5,1.75,2,1,NA
"3396",76952,2,1,2,2,2,2,2,1,2,9,1.5,2,NA,NA
"3397",76953,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"3398",76954,2,2,2,2,2,2,2,1,1,4,1.67,2,1,NA
"3399",76955,1,1,2,2,2,2,2,2,1,5,0.68,1,2,1
"3400",76956,1,2,2,2,2,2,2,2,2,4,0.98,1,2,1
"3401",76957,1,2,2,2,2,2,2,2,2,3,0.4,1,2,1
"3402",76958,1,1,2,2,2,2,2,2,2,99,NA,3,NA,NA
"3403",76959,2,2,2,2,2,2,1,2,1,2,0.2,1,2,1
"3404",76960,1,2,2,2,2,2,2,2,2,3,0.85,1,2,2
"3405",76961,1,2,2,2,2,2,2,2,2,8,1.93,3,2,5
"3406",76962,2,2,2,1,2,2,2,1,1,3,0.33,1,2,1
"3407",76963,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3408",76964,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3409",76965,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3410",76966,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3411",76967,2,2,2,2,2,2,2,2,1,2,0.31,1,2,1
"3412",76968,1,2,2,2,2,2,2,2,2,6,0.83,1,2,1
"3413",76969,1,2,2,2,2,2,2,2,2,8,3.05,3,NA,NA
"3414",76970,1,2,2,2,2,2,2,2,2,9,2.15,3,NA,NA
"3415",76971,1,2,2,2,2,2,2,2,2,10,2.77,3,NA,NA
"3416",76972,1,2,2,2,2,2,2,2,2,5,0.77,1,2,77
"3417",76973,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3418",76974,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"3419",76975,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"3420",76976,1,2,2,2,2,2,2,2,1,6,1.16,1,7,NA
"3421",76977,2,2,1,2,2,2,2,2,2,3,1.25,1,2,1
"3422",76978,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"3423",76979,1,1,2,2,2,2,2,2,2,8,1.56,2,2,1
"3424",76980,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3425",76981,1,2,2,2,2,2,1,2,2,2,0.26,1,2,1
"3426",76982,1,1,2,2,2,2,2,2,1,3,0.39,1,NA,NA
"3427",76983,1,2,2,2,2,2,2,2,2,12,3.75,3,NA,NA
"3428",76984,2,2,2,2,2,2,2,2,2,5,1.39,2,2,1
"3429",76985,2,2,1,2,1,2,2,1,2,12,5,3,NA,NA
"3430",76986,1,2,2,2,2,2,2,2,2,6,1.16,1,2,1
"3431",76987,1,2,2,2,2,2,2,2,2,2,0.27,1,2,1
"3432",76988,1,2,2,2,2,2,2,2,1,9,3.87,3,NA,NA
"3433",76989,2,2,2,1,2,1,2,2,2,5,1.23,1,2,1
"3434",76990,1,1,2,2,2,2,2,2,2,1,0,1,NA,NA
"3435",76991,2,2,1,2,1,2,2,1,2,99,NA,3,1,NA
"3436",76992,1,2,1,2,2,2,2,1,2,99,NA,3,NA,NA
"3437",76993,1,2,2,2,2,2,2,2,1,11,2.37,3,NA,NA
"3438",76994,1,2,2,2,2,2,2,2,2,2,0.51,1,2,1
"3439",76995,1,2,2,2,2,2,2,1,2,7,1.31,2,NA,NA
"3440",76996,1,2,2,2,2,2,2,2,2,3,1.04,1,2,1
"3441",76997,1,1,2,2,2,2,2,2,2,11,2.51,3,2,2
"3442",76998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3443",76999,1,2,2,2,2,2,2,1,2,12,4.59,3,NA,NA
"3444",77000,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"3445",77001,1,2,1,2,2,1,2,2,2,7,1.29,1,2,1
"3446",77002,1,2,2,2,2,2,2,2,2,12,3.7,3,NA,NA
"3447",77003,1,2,2,2,2,2,2,2,2,7,1.29,1,2,1
"3448",77004,1,1,1,2,1,2,2,1,2,6,1.93,3,NA,NA
"3449",77005,1,2,2,2,2,2,2,2,2,6,1,1,7,NA
"3450",77006,1,2,2,2,2,2,2,2,2,6,1.54,2,2,1
"3451",77007,1,2,2,2,2,2,2,2,2,7,1.78,2,2,1
"3452",77008,1,1,2,2,2,2,2,1,2,NA,NA,NA,NA,NA
"3453",77009,1,2,2,2,2,2,2,1,2,11,3.48,3,NA,NA
"3454",77010,2,1,2,2,2,2,2,2,2,7,1.84,2,2,1
"3455",77011,1,2,2,2,2,2,2,2,2,8,4.11,3,NA,NA
"3456",77012,2,2,1,2,1,2,2,1,2,12,5,3,NA,NA
"3457",77013,1,1,2,2,2,2,2,1,2,12,5,3,NA,NA
"3458",77014,1,2,2,2,2,2,2,2,2,9,5,3,NA,NA
"3459",77015,2,2,1,2,2,2,2,1,2,12,5,3,NA,NA
"3460",77016,1,2,2,2,2,2,2,2,2,5,1.81,2,2,2
"3461",77017,1,1,2,2,2,2,2,2,2,6,1.54,2,NA,NA
"3462",77018,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"3463",77019,1,2,2,2,2,2,2,2,2,4,0.64,1,2,1
"3464",77020,1,1,2,2,2,2,2,2,2,1,0,1,1,NA
"3465",77021,1,2,2,2,2,2,2,2,2,2,0.73,1,NA,NA
"3466",77022,2,2,1,2,2,2,2,2,2,3,0.85,1,2,1
"3467",77023,2,2,1,2,2,2,2,1,2,9,5,3,NA,NA
"3468",77024,1,2,1,1,2,2,2,2,2,9,2.52,3,NA,NA
"3469",77025,1,2,2,2,2,2,2,2,2,7,1.29,1,NA,NA
"3470",77026,1,2,2,2,2,2,2,1,2,9,2.55,3,NA,NA
"3471",77027,1,2,2,2,2,2,2,1,2,77,NA,2,2,1
"3472",77028,1,2,2,2,2,2,2,2,2,5,0.86,1,2,1
"3473",77029,2,2,2,2,2,2,2,2,2,2,0.63,1,2,1
"3474",77030,1,2,2,2,2,2,1,2,2,3,0.82,1,2,1
"3475",77031,1,2,2,2,2,2,2,2,2,2,0.34,1,2,1
"3476",77032,1,2,2,2,2,2,2,2,2,6,1.21,1,NA,NA
"3477",77033,2,2,2,2,2,2,2,2,1,4,1.31,2,2,1
"3478",77034,1,2,1,2,2,1,2,2,2,5,0.67,1,2,1
"3479",77035,1,2,1,2,2,2,2,1,2,6,1.27,1,NA,NA
"3480",77036,1,2,2,2,2,2,2,2,2,5,0.68,1,2,1
"3481",77037,1,2,2,2,2,2,2,2,2,6,0.82,1,2,1
"3482",77038,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"3483",77039,1,2,2,2,2,2,2,2,1,7,1.26,1,2,2
"3484",77040,2,2,1,2,1,2,2,1,2,9,3.81,3,NA,NA
"3485",77041,1,2,1,2,1,2,2,2,2,7,2.48,3,NA,NA
"3486",77042,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
"3487",77043,1,2,2,2,1,1,2,2,2,5,1.04,1,2,1
"3488",77044,1,2,2,2,2,2,2,2,2,3,0.67,1,2,1
"3489",77045,1,2,2,2,2,2,2,2,2,4,1.08,1,2,1
"3490",77046,2,2,1,1,1,2,2,1,2,7,2.67,3,NA,NA
"3491",77047,1,2,2,2,2,2,2,2,2,6,2.88,3,NA,NA
"3492",77048,1,2,2,2,2,1,2,2,2,3,0.5,1,2,1
"3493",77049,1,2,2,2,2,2,2,2,2,9,2.91,3,NA,NA
"3494",77050,1,2,2,2,2,2,2,2,2,3,0.67,1,2,1
"3495",77051,1,2,1,2,2,2,2,2,2,3,0.73,1,2,1
"3496",77052,1,2,2,2,2,2,2,2,2,4,0.56,1,2,1
"3497",77053,1,1,2,2,2,2,2,2,2,5,1.23,1,2,2
"3498",77054,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3499",77055,2,2,1,2,2,2,2,2,2,4,1.04,1,2,1
"3500",77056,1,2,2,2,2,2,2,2,2,3,0.61,1,2,1
"3501",77057,2,2,1,2,1,2,2,1,2,9,3.81,3,NA,NA
"3502",77058,1,2,2,2,2,2,2,2,2,12,4.33,3,NA,NA
"3503",77059,1,2,2,2,2,2,2,2,2,4,0.92,1,2,1
"3504",77060,1,2,1,2,1,2,2,2,2,99,NA,9,9,NA
"3505",77061,1,2,2,2,2,2,2,2,2,5,0.75,1,2,1
"3506",77062,1,2,2,2,2,2,2,2,2,99,NA,2,NA,NA
"3507",77063,1,2,1,2,1,2,2,1,2,10,3.64,3,1,NA
"3508",77064,1,2,2,2,2,2,2,1,2,9,2.15,3,NA,NA
"3509",77065,1,2,2,2,2,2,2,2,2,5,0.68,1,2,1
"3510",77066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3511",77067,2,2,1,2,2,2,2,1,2,8,3.09,3,NA,NA
"3512",77068,1,1,2,2,2,2,2,2,2,6,1.54,2,2,2
"3513",77069,1,2,2,2,2,2,2,2,2,5,0.75,1,NA,NA
"3514",77070,2,2,2,2,2,2,2,2,2,5,0.91,1,2,3
"3515",77071,1,2,2,2,2,2,2,2,2,8,1.96,3,NA,NA
"3516",77072,2,2,1,2,2,2,2,2,2,2,0.73,1,2,1
"3517",77073,1,2,2,2,2,2,2,2,2,2,0.72,1,2,1
"3518",77074,1,1,2,2,1,2,2,2,2,77,NA,3,NA,NA
"3519",77075,1,2,2,2,2,2,2,1,1,12,5,3,NA,NA
"3520",77076,1,2,2,2,2,2,2,2,2,9,3.03,3,NA,NA
"3521",77077,2,2,1,2,2,2,2,2,2,5,2.06,3,NA,NA
"3522",77078,1,2,2,2,2,2,2,2,2,9,2.15,3,1,NA
"3523",77079,1,2,2,2,2,2,2,2,2,8,2.43,3,NA,NA
"3524",77080,1,2,2,2,2,2,2,2,2,4,0.71,1,2,1
"3525",77081,1,2,1,2,1,2,2,1,1,10,3.5,3,NA,NA
"3526",77082,1,2,2,2,2,2,2,2,2,8,3.43,3,NA,NA
"3527",77083,2,2,1,2,1,2,2,2,2,7,2.18,3,NA,NA
"3528",77084,1,2,2,2,2,2,2,2,2,6,0.56,1,2,1
"3529",77085,1,2,2,2,2,2,2,2,2,4,0.86,1,2,1
"3530",77086,1,1,2,2,2,2,2,2,2,3,0.4,1,2,1
"3531",77087,1,2,1,1,2,2,2,2,1,3,0.3,1,9,NA
"3532",77088,1,2,2,2,2,2,2,2,1,4,0.51,1,2,1
"3533",77089,2,2,2,2,2,2,1,2,2,3,0.6,1,2,1
"3534",77090,1,2,2,2,2,2,2,2,2,8,4.11,3,NA,NA
"3535",77091,1,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
"3536",77092,2,2,2,1,2,2,2,2,2,5,0.68,1,2,1
"3537",77093,1,2,2,2,2,2,2,2,2,4,0.69,1,2,6
"3538",77094,1,2,1,2,1,2,2,2,2,8,3.05,3,NA,NA
"3539",77095,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3540",77096,2,2,1,2,2,2,2,2,2,3,0.98,1,2,1
"3541",77097,2,1,1,2,2,2,2,2,2,2,0.31,1,7,NA
"3542",77098,1,2,2,2,2,2,2,2,2,7,3.13,3,NA,NA
"3543",77099,1,2,2,1,2,2,2,2,2,4,0.51,1,2,1
"3544",77100,1,2,2,2,2,2,2,1,2,9,3.07,3,NA,NA
"3545",77101,2,2,1,2,1,2,2,1,2,8,2.76,3,NA,NA
"3546",77102,1,2,2,1,2,2,1,2,2,3,0.73,1,2,1
"3547",77103,2,1,2,2,2,2,2,2,2,9,2.52,3,NA,NA
"3548",77104,1,2,2,2,2,2,2,2,2,5,0.92,1,9,NA
"3549",77105,2,2,1,2,2,2,2,2,2,5,1.55,2,1,NA
"3550",77106,1,2,2,2,2,2,2,2,2,77,NA,1,2,1
"3551",77107,2,2,2,2,2,2,2,2,1,2,0.31,1,2,1
"3552",77108,1,2,2,2,2,2,2,2,2,9,2.15,3,1,NA
"3553",77109,1,2,2,2,2,2,2,2,2,6,0.86,1,2,1
"3554",77110,1,1,1,2,2,2,2,2,2,3,0.45,1,2,1
"3555",77111,2,2,2,1,2,1,2,2,1,5,1.01,1,2,1
"3556",77112,1,1,2,2,2,2,2,2,2,6,1.16,1,2,1
"3557",77113,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"3558",77114,2,2,1,2,1,2,2,1,2,8,3.05,3,NA,NA
"3559",77115,1,2,2,2,2,2,2,2,2,12,3.8,3,NA,NA
"3560",77116,1,2,2,2,2,2,2,2,1,4,0.83,1,2,1
"3561",77117,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"3562",77118,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3563",77119,1,2,2,2,2,2,2,2,2,99,NA,1,2,1
"3564",77120,1,2,2,2,2,1,2,2,2,7,2.71,3,NA,NA
"3565",77121,1,2,2,2,2,2,2,2,1,7,3.66,3,NA,NA
"3566",77122,1,2,2,2,2,2,2,2,2,7,1.78,2,1,NA
"3567",77123,1,1,2,2,2,2,2,2,1,8,3.25,3,NA,NA
"3568",77124,1,2,2,2,2,2,2,2,2,10,2.09,3,NA,NA
"3569",77125,1,2,2,2,2,2,2,2,2,4,0.76,1,2,1
"3570",77126,2,2,1,2,1,2,2,2,2,6,1.91,3,2,6
"3571",77127,1,2,2,2,2,2,2,2,2,3,0.25,1,2,1
"3572",77128,1,1,2,2,2,2,2,1,2,11,3.27,3,NA,NA
"3573",77129,1,2,2,2,2,2,2,2,2,5,0.86,1,2,1
"3574",77130,1,1,2,2,2,2,2,2,2,11,3.44,3,NA,NA
"3575",77131,1,2,2,2,2,2,2,2,2,12,5,3,NA,NA
"3576",77132,1,2,2,1,2,2,2,2,2,11,2.66,3,NA,NA
"3577",77133,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
"3578",77134,1,2,2,2,2,1,2,2,1,4,0.57,1,2,1
"3579",77135,1,2,1,2,2,1,2,2,2,4,0.54,1,2,1
"3580",77136,1,2,2,2,2,2,2,2,2,3,0.82,1,1,NA
"3581",77137,2,2,2,2,2,2,1,2,1,3,0.43,1,2,1
"3582",77138,1,2,1,2,2,2,2,1,2,6,1.27,1,NA,NA
"3583",77139,2,2,1,2,2,2,2,2,2,3,0.93,1,2,1
"3584",77140,1,2,2,2,2,2,2,2,2,11,5,3,NA,NA
"3585",77141,1,2,2,2,2,2,2,2,2,7,1.29,1,2,1
"3586",77142,2,2,2,2,2,1,2,2,2,77,NA,1,2,1
"3587",77143,1,2,2,2,2,2,2,1,1,11,3.01,3,2,4
"3588",77144,1,2,2,2,2,2,1,2,2,3,0.49,1,2,1
"3589",77145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3590",77146,1,2,2,2,2,2,2,2,1,3,0.88,1,2,6
"3591",77147,1,1,2,2,2,2,2,2,2,12,5,3,NA,NA
"3592",77148,2,2,2,2,2,1,1,2,2,4,0.5,1,2,1
"3593",77149,2,1,2,2,2,2,1,2,1,6,0.9,1,2,2
"3594",77150,1,2,2,2,2,2,2,2,2,12,4.13,3,NA,NA
"3595",77151,1,2,2,2,2,2,2,2,2,5,1.51,2,2,2
"3596",77152,1,2,2,2,2,2,2,2,2,3,0.43,1,2,1
"3597",77153,1,1,2,2,2,2,2,2,2,7,1.18,1,2,1
"3598",77154,1,2,2,2,1,2,2,2,2,6,1.26,1,2,1
"3599",77155,1,2,2,2,2,2,2,2,2,1,0,1,2,1
"3600",77156,1,2,2,2,2,2,2,2,1,5,0.76,1,2,1
"3601",77157,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3602",77158,1,2,2,2,2,2,2,2,2,10,1.82,2,2,1
"3603",77159,1,2,2,2,2,2,2,2,2,7,2.12,3,NA,NA
"3604",77160,1,2,2,2,2,2,2,2,1,6,1.26,1,2,2
"3605",77161,1,2,2,2,2,2,2,1,2,11,5,3,NA,NA
"3606",77162,2,2,1,2,1,2,2,2,2,3,1.03,1,2,3
"3607",77163,1,2,1,1,2,2,2,2,1,7,1.13,1,2,1
"3608",77164,1,2,2,2,2,2,2,2,2,7,0.9,1,2,1
"3609",77165,1,2,2,2,2,2,2,2,2,11,4.18,3,NA,NA
"3610",77166,1,2,2,2,2,2,2,1,2,12,5,3,NA,NA
"3611",77167,2,1,2,2,2,2,2,2,2,6,2.06,3,2,4
"3612",77168,2,2,1,2,1,2,2,1,2,8,4.63,3,NA,NA
"3613",77169,2,2,2,1,2,1,1,2,2,4,0.69,1,2,1
"3614",77170,1,2,2,2,2,2,2,2,1,10,3.02,3,NA,NA
"3615",77171,1,2,1,2,2,2,2,2,2,6,1.54,2,2,1
"3616",77172,2,1,2,2,2,2,2,2,2,NA,NA,NA,NA,NA
